task_lang,transfer_lang,bleu,new_gen,new_typ,new_geo,script,distals_asjp,distals_wiki_size
isl,hun,0.8603241361034436,26.445345,0.07859096571404667,0.15174129880511386,0.1864,0.4982342128951606,0.8920424554545844
tgk,hun,0.7788757550149182,22.849068,0.10645321550530673,0.2051549352356605,0.3776,0.4706793847063426,0.7933845243020385
jpn,hun,0.7616603475183652,17.948431,0.11765069467359013,0.43619790010630555,0.3455,0.4894375707859318,0.6192540237025872
fas,hun,0.5209268553320047,20.38853,0.07667618278764177,0.16066498201910123,0.658,0.47998070523863434,1.0
aze,hun,0.4495618785557858,20.012613,0.09084859270932344,0.16023048161293882,0.658,0.4668234233631759,1.0
urd,hun,0.369176784284755,24.092146,0.10404223290101133,0.2513069030615145,0.4681,0.491213717816879,0.5856331226728676
bul,ind,5.392292396604497,23.800865,0.07208666831623556,0.5148507327570353,0.3776,0.48885851004120234,0.5886425008779284
pol,ita,2.999932505816977,22.603367,0.07805618924875479,0.07135937056904744,0.0,0.46861102969550894,0.13768112571950342
ori,fra,2.5393,21.683535,0.10485624317827402,0.3815920124112507,0.658,0.4527710582144501,0.992699512279737
fin,fra,2.5807,23.528858,0.08426921871549109,0.19553531327670826,0.0,0.49273182163647694,0.7773434285092147
bre,eus,5.492112285827024,23.168737,0.11007612829021696,0.04274747022273065,0.2566,0.49326966135964617,0.8108283345375646
fra,eus,5.4738757489395145,21.748194,0.1163785397091801,0.11883868775572702,0.0,0.49199641351981055,0.8258205713505404
zho,eus,5.434878442249127,19.612982,0.12352874315301043,0.4335388032685811,0.658,0.48734717825997415,0.6854330480361686
gle,eus,5.335508731401196,21.992008,0.11791100211293659,0.07732091124253077,0.1864,0.5073151703639359,0.8679025399038451
sme,eus,5.0480119717962975,22.08645,0.08841461204178835,0.12153537116173813,0.0,0.49589637218025884,0.9832544756084899
spa,eus,4.8651794087898415,20.022404,0.08995409881344196,0.3747508778904944,0.0,0.47314697249517274,0.7710290054410976
nld,eus,4.839783071023789,20.30392,0.11710619596004102,0.07295327974663861,0.0,0.5044377365477772,0.7851917697361295
arg,eus,4.682583360465231,22.796345,0.0746009663567182,0.021163995044498132,0.0,0.49467199302706727,0.89401352270488
lav,eus,4.672665007444147,21.171824,0.10018176124493172,0.13598718583323763,0.0,0.5027208913201646,0.7087088168798615
kan,eus,5.653627813181488,21.420958,0.090825766675801,0.38856530539354567,0.554,0.4994911495267545,0.9280512430421213
asm,eus,4.429544071009622,22.893223,0.10146908804290511,0.3889378971738303,0.6185,0.4915028341091689,0.9585610248608424
kaz,eus,4.300159334667311,22.05965,0.1454349587699073,0.2884020750218933,0.3776,0.48593671250638454,0.491203461405624
mon,eus,4.023545655397141,19.695883,0.11330176085704868,0.39017705722067375,0.5253,0.49582678469342273,1.0
lit,eus,3.9574498672387137,21.271734,0.10648752547541784,0.12949030950941512,0.0,0.49763871747964517,0.5261967975217556
pan,eus,3.90207666337004,21.405077,0.09624671302319743,0.3851520568675657,0.5722,0.5165196094816933,0.8749075637730508
tam,eus,3.865595069870652,21.845438,0.09676414822115131,0.394152116957113,0.6022,0.4898206788269485,0.6255787196443668
msa,eus,3.646984573130655,25.429285,0.1166805066072405,0.5922454269384537,0.658,0.4967952194450829,0.08379118841734345
mya,eus,3.611459621223695,21.785597,0.11907125002021335,0.46246781083573246,0.6185,0.516301262886394,0.7677853657296264
por,eus,3.581658296757384,21.397709,0.11121588606134358,0.36313767899523997,0.0,0.48238746317767445,0.5915777686045536
glg,eus,3.4006495738278755,25.933687,0.11348194695652403,0.006918031797116124,0.0,0.48940722818656907,0.5197130186228538
ind,eus,3.380725139596334,23.547087,0.09649558557017734,0.6322856735152771,0.3776,0.5015086358734424,0.36500288606307363
mkd,eus,3.35794293329976,20.998549,0.09603894001957247,0.14051575382276255,0.3498,0.4925649782022486,0.6716093120625832
cat,eus,3.3100007795822632,20.315205,0.10098253013632008,0.015098585429136875,0.0,0.500300083227347,0.3957585681966873
slk,eus,4.428648443642152,25.024809,0.1553137725560868,0.09484809616991044,0.0,0.501435911803633,0.45825696529483184
ukr,eus,3.248285672974903,21.808062,0.09087879600948023,0.1474587721741595,0.3498,0.5051320124651859,0.6606955802793105
ron,eus,6.477990864761017,21.059832,0.09045697655206075,0.12060072810642015,0.0,0.48821126377276663,0.08635672871233457
kat,est,0.1075827878555701,21.520815,0.08711369878634156,0.11420376135355062,0.6936,0.4905088927827321,0.2730170068961728
uig,est,0.0277333582108334,22.888159,0.07592593924624746,0.29410867569162874,0.5765,0.5026848721178084,0.9623242103941063
gla,eus,55.60868143675432,22.68566,0.10894404304022454,0.10799245542899504,0.2566,0.49916522330699353,0.9661021258743037
eus,eus,21.77840491506787,0.0004472136,0.0,0.0,0.0,0.0,0.0
ibo,eus,19.09255284005284,19.738579,0.12577067780386164,0.18402903259079553,0.0,0.4985420424925292,0.9080150949153188
tuk,eus,13.854112357127349,20.408388,0.1071270125052729,0.263801998665128,0.3776,0.4985895125820487,0.9852441058000156
kir,eus,13.833730688245268,23.050344,0.09589669580138438,0.312700309027598,0.3776,0.49431611599928915,0.838924709766139
deu,eus,12.901188212240738,22.870049,0.1019324860813704,0.0913996999674175,0.0,0.4939906336740974,0.8453304711887459
fry,eus,10.677760574650277,22.868307,0.09778418574778214,0.06946907334206741,0.0,0.5078442635471294,0.8771556975677354
rus,eus,10.378129226365758,20.307903,0.1031012543582499,0.28054969264045526,0.3498,0.5026202077295877,0.771279013752909
guj,eus,10.005221921759375,20.92251,0.0886835308015057,0.3858328878539432,0.6185,0.5089366029129193,0.9350223647994372
yor,eus,9.89365208916736,20.683187,0.11673252600301187,0.18388835706264778,0.3776,0.5084887992123354,0.9241864022866975
ita,eus,6.0357558819026345,21.45582,0.09635897216983236,0.08290954951665604,0.0,0.4860296038061826,0.7561235620913513
cym,eus,9.166289028449436,21.923767,0.1002346113095095,0.09270793608967903,0.2566,0.4880566240092331,0.4015154244014688
wln,eus,8.273653984923572,22.363867,0.1553137725560868,0.06050575025285607,0.0,0.5050537567393043,0.9730245133457782
est,eus,8.019724585864221,22.356321,0.10289535694757446,0.14399432263953685,0.658,0.5014913860849617,0.46015336467866097
oci,eus,7.864752221381627,20.541409,0.09437366142501424,0.047640806656493256,0.0,0.47642847227928786,0.8089425295637009
dzo,eus,7.809720577263829,23.14399,0.1030146883778692,0.41514226313994,0.6996,0.5303239623552108,0.9993113633522408
bel,eus,7.707688755012787,21.958984,0.09244722272841055,0.14907862872840374,0.3776,0.4943154427843429,0.8100379915541364
mlt,eus,7.656339879806643,21.603107,0.09835014971793832,0.1325684359531846,0.0,0.5035219747288011,0.9839070912623663
ces,eus,7.400094237589282,21.016602,0.10965415841702475,0.0886175154468845,0.0,0.49982170419960026,0.18210019357980534
khm,eus,6.934799721453172,21.893023,0.11538487925571439,0.5215093657242028,0.6502,0.49026617233247977,0.9752133184446559
lim,eus,6.909137338884407,21.063807,0.1553137725560868,0.06580421236222776,0.0,0.504940356362229,0.9679561476182706
zul,eus,6.782645229474836,23.167397,0.1163815761800503,0.41502765256202556,0.0,0.479932099225085,0.975156108630842
afr,eus,8.399047660111803,22.470596,0.23613636311970465,0.41330692369653815,0.3776,0.5129201489840717,0.7322411202952874
tat,est,0.1175760741663344,23.757719,0.054891311475551485,0.17472277437595912,0.5765,0.49396196669980746,0.4936371495861116
tel,eus,3.116929439638372,19.965755,0.10304741948080576,0.3877899745743754,0.5096,0.4878354083869341,0.7547542414720296
pol,eus,2.995502890729135,22.963287,0.10949417236912395,0.10999013990061923,0.0,0.5013728134967338,0.71718531835206
fas,eus,0.7970699510587637,19.490908,0.0988976977567454,0.25277525646279386,0.658,0.5068677335489741,1.0
tgk,eus,0.64909734454127,21.928885,0.1053450250250354,0.30097634377087923,0.3776,0.49401602597720223,0.7544957378688708
mar,eus,0.5289541120548683,22.8153,0.10690430125316186,0.38853125697121765,0.6019,0.5079001177819086,0.7871688982025524
isl,eus,0.4598455261664904,25.291565,0.10671618667186089,0.14514428605324856,0.1864,0.49553569623596355,0.8717228841374137
amh,eus,0.3182068319829452,22.277445,0.09540866327246678,0.2751933426212337,0.572,0.5063351014325835,0.9672717487344977
aze,eus,0.2619995551076697,19.48525,0.09432879495262958,0.24512654724197383,0.658,0.4908946658264825,1.0
kat,eus,0.2319314420825261,19.546085,0.07316258988751889,0.19611281013959347,0.2804,0.5080684839125542,0.6075406772370626
hau,eus,0.1331176421454949,20.638842,0.102949080685102,0.17616965803150378,0.3776,0.47958363466391496,0.8523965614783016
tat,eus,0.0666268340041751,22.03766,0.08073968253240316,0.3090203357579783,0.3776,0.48920535239562135,0.06202462461865632
uig,eus,0.061052360517414,21.159943,0.11236805648171277,0.427266723808521,0.3776,0.48763586845397766,0.9796608517481836
gla,fas,49.78387380676961,20.697138,0.09839908373012929,0.27604213749257644,0.6244,0.4822843732192356,1.0
urd,eus,0.820620025491933,23.12433,0.09285620185741694,0.3433683180585297,0.4681,0.5101455691801341,0.5076417479081338
fas,fas,22.804955974425337,0.0004472136,-2.220446049250313e-16,5.5915044654726824e-21,0.0,0.0,0.0
ell,fas,10.966715338630872,17.73837,0.09114553972456563,0.15330276359507186,0.658,0.47375387162013355,1.0
heb,fas,10.903804334386018,22.009176,0.0935890895918311,0.10544296053948136,0.641,0.49659456885237996,1.0
tuk,fas,10.309386526317306,20.225101,0.07030169787542295,0.045105915715633424,0.5765,0.45298087407830906,1.0
deu,fas,9.927363320820351,20.82373,0.09261474413074111,0.20711258975633276,0.658,0.46601624246932255,1.0
ibo,fas,9.794396262563982,19.48088,0.10905009321387527,0.2705750071951914,0.658,0.5129388727227137,1.0
ukr,fas,9.78860605884425,18.518673,0.06871087465445758,0.13386623175089368,0.7125,0.46765441531540536,1.0
guj,fas,9.769954449262324,17.047752,0.09490153423163672,0.13640639618336045,0.6082,0.4345917430005303,1.0
bel,fas,9.203839758231672,18.65651,0.07747275902860318,0.15899542946911613,0.5765,0.4662635709396791,1.0
zul,fas,8.274415133059136,22.581694,0.10154633629165577,0.37835905533514047,0.658,0.48619506358815806,1.0
khm,fas,8.00676925107922,21.805439,0.11671298781485773,0.2773227416202631,0.641,0.4862130888553882,1.0
est,fas,7.862014155047645,21.700502,0.07166948426325204,0.17831101398888527,0.0,0.4916203271863515,1.0
mkd,fas,7.418540991271446,17.83806,0.06816549332587007,0.1705878583221608,0.7125,0.4550661849772202,1.0
rus,fas,12.592968067639983,17.099943,0.08746071936829158,0.19038103233648757,0.7125,0.45697326542729433,1.0
swe,eus,3.088004990015197,21.677774,0.13291583346610103,0.1394424198979583,0.1864,0.5023975015926109,0.8196052274490767
heb,eus,1.234661122277525,23.111378,0.10528627813732738,0.18669327767343066,0.5829,0.4978818966751401,0.18925853962415273
tur,eus,1.2659688998481016,20.483164,0.08651600986593921,0.1570602668462162,0.0,0.49372771494779344,0.27013576689972363
fin,eus,2.961166849009738,22.002129,0.10809965726378323,0.15971295374413738,0.0,0.49903978289897616,0.21772159032517924
tha,eus,2.851348229255509,23.302307,0.1251582489342593,0.5003016787310551,0.6327,0.48779977154318815,0.6266614683428435
dan,eus,2.8374940242375284,21.116682,0.11396953348014671,0.09671625404753902,0.1864,0.5089132817736357,0.3417862598978275
slv,eus,2.7452924204353595,21.019318,0.11284588141917296,0.07956647425127451,0.0,0.5068553695411963,0.5867311371827768
hin,eus,2.583391925569412,22.390453,0.10167964537495744,0.38780167725690745,0.4287,0.48738091729199845,0.6470535886444877
jpn,eus,2.5435291324113747,17.80855,0.12243633659809272,0.5192771342559231,0.3455,0.4810663586262009,0.6795655996768137
kin,eus,2.4604360763265927,22.221931,0.12413750847676719,0.2913238244048075,0.0,0.526871298389844,0.982489559208979
bul,eus,2.4166282748576253,20.752401,0.10012113105268583,0.12125625316329086,0.0,0.5041303212390311,0.3521899704839738
ell,eus,2.2295217913352583,19.701912,0.10964701240972574,0.13583545042376385,0.2736,0.47834595435243465,0.45283050851048956
ori,eus,2.1869141522761426,21.78827,0.09360258061171833,0.38896308470333807,0.658,0.49216047176042904,0.9580863952943869
hrv,eus,2.168556665792445,26.065445,0.08947059566481319,0.0892929202373274,0.0,0.5043291566264899,0.9756455703712493
xho,eus,1.2625606163955854,22.053226,0.12127052844153985,0.4150571742214729,0.0,0.514021591076067,0.9951414035898098
mal,eus,2.152271969620249,21.727587,0.10630888560658047,0.3873967805702111,0.615,0.49404457962037496,0.8151381405115405
vie,eus,2.103837264694888,21.338428,0.13076930870574155,0.5119901493501161,0.3455,0.4876550928417142,0.6359408399140045
kur,eus,2.094491908513454,19.231693,0.1053974366740158,0.1734548379351808,0.3776,0.49367531657189634,1.0
sin,eus,1.962415947125021,23.190071,0.09274954675902403,0.4447818998553434,0.554,0.5072865180670857,0.9485005731575792
ben,eus,1.9025438103048151,21.044725,0.0985566145692175,0.41132877458970357,0.6185,0.5039296175579734,0.6275153777860649
ara,eus,1.746467817759929,23.143162,0.11237669655900084,0.213015815363984,0.5335,0.510340640171939,0.6313228014176917
hun,eus,1.636398234309229,21.058949,0.10936074206086854,0.1020875300697531,0.0,0.49628608825397963,0.15840371199908698
hye,eus,1.5462471718173054,19.051163,0.08317906045877266,0.21972328349800707,0.195,0.49918700824396167,0.316851256602966
bos,eus,1.474434813763708,26.065275,0.08953635252799264,0.1005501647621328,0.0,0.48959569117845003,0.7970301749984638
kor,eus,2.1451481535602177,20.347137,0.11646048512773255,0.49126098136754437,0.2566,0.49801267844107644,0.34564590753992075
hau,est,0.1541894029971991,22.343966,0.09970847753606538,0.27949576506447177,0.5765,0.5002494327269256,0.7265826461364555
amh,est,0.2039388275545539,23.799107,0.09205275503848631,0.28569790087296165,0.5922,0.4910808025407175,0.9393749092350625
aze,est,0.2457435778474643,21.27129,0.07973726971506956,0.17900631428661848,0.0,0.4863541862496556,1.0
lim,est,9.465149946435774,23.652025,0.12191018205982873,0.08285491200424679,0.658,0.4752699519884029,0.9406426746317397
mlt,est,8.87009347707923,23.091202,0.059861357874958054,0.16697959941790128,0.658,0.48676232684567733,0.9701898508118801
ron,est,8.198999602091863,23.176687,0.06014228814665945,0.07266870791414985,0.658,0.4861279245491009,0.5067727541113725
cym,est,8.121408997592006,23.529505,0.05531043597342922,0.11630739756101531,0.6244,0.46919463989326765,0.09797736260545997
fry,est,8.03778512276701,25.387762,0.047654925780010515,0.07761204675339442,0.658,0.48429570857851234,0.7724459237221278
afr,est,7.860154423430413,24.986254,0.20158317760364386,0.4885397377737461,0.5765,0.4844642528204727,0.5040093571291198
ces,est,7.447343863503973,22.925547,0.07562744164743496,0.06432040111968411,0.658,0.48606640099266163,0.5584595414740834
dzo,est,7.123873548457185,25.098295,0.08979561918726209,0.30088246828849696,0.658,0.481064808957378,0.9987243846627861
lav,est,6.66096271020166,23.156673,0.0523211033310248,0.012390956022266163,0.658,0.47710853838363954,0.46041863732882227
wln,est,6.500224895117875,24.491777,0.12191018205982873,0.08696389143511189,0.658,0.4898729496831453,0.9500312035136333
zul,est,10.574650764526396,25.189503,0.10950671507994725,0.4911586014867093,0.658,0.48590938778359805,0.9539797236035937
fra,est,5.9715057334652775,23.878403,0.09137294462709666,0.1750950349423574,0.658,0.4876192840648371,0.905969821501396
yor,est,5.575428590197165,22.743093,0.08088194673676874,0.2880851979845836,0.5765,0.49490249920841334,0.8595645637984293
ita,est,5.511804807811785,23.604284,0.0794529432485982,0.11570713198652839,0.658,0.4945983843020582,0.8683441255608625
gle,est,5.433758923054452,23.602932,0.08241187050237209,0.11143034631233581,0.641,0.4790334618499176,0.7553055785602424
oci,est,5.3809486536893765,22.670353,0.06029587931746494,0.1086403731644094,0.658,0.5029861119414754,0.6460893558731293
bre,est,5.3261588582631045,24.768036,0.08773523722331811,0.11751991063949474,0.6244,0.47778712671648765,0.649582579411961
rus,est,5.304835301447549,22.311752,0.062208416668316224,0.15181991814801954,0.7125,0.46216760971229087,0.8765257451471297
lit,est,5.201321650937191,23.265587,0.07815892925457602,0.023963799560323382,0.658,0.48434963150778787,0.12233739829420787
zho,est,4.940252047487842,21.379744,0.10866387792435839,0.29938384132946455,0.0,0.4883150281967745,0.8301820893990364
fin,est,4.928586597156992,14.439567,0.03408531150271743,0.03134724999113994,0.658,0.21852541119541372,0.57768963265252
slk,est,4.89722145040871,26.926687,0.12191018205982873,0.06324839837453215,0.658,0.48280863557855996,0.00350055148352979
kir,est,5.980728027212885,24.770187,0.08315042566969355,0.1933909072321465,0.5765,0.5059054701122409,0.7016276851702848
ind,est,4.663452790717261,25.53319,0.06196909420495278,0.5143314703771257,0.5765,0.5016307159641961,0.6571989446023894
deu,est,11.9950195290316,25.416286,0.06314805864192308,0.07220355862152537,0.658,0.48313086198545974,0.9165021752845075
ibo,est,16.216333885819804,22.001299,0.1017074774467237,0.28827999469448223,0.658,0.4840882688135256,0.8296091907103804
hye,spa,2.2789306689193416,17.573544,0.07361786462225217,0.5005626700845102,0.195,0.49734248775490586,0.8435787527927168
bos,spa,2.25578319016172,24.27436,0.056292667555299825,0.44819815458148893,0.0,0.4514276369481503,0.9535257973039519
tel,spa,2.2189416828953084,19.432348,0.1172750730884391,0.6999551190942007,0.5096,0.4947790110028516,0.9438458347584983
mar,spa,2.182440898687072,21.112263,0.11559137544301845,0.7012106604727475,0.6019,0.45460086669433936,0.9512678509483714
tha,spa,2.060458752873951,22.971458,0.10855420475826083,0.7599548933671586,0.6327,0.4849018744841159,0.9145163050993006
hin,spa,2.0452418034198945,20.611498,0.11745522954909882,0.6996715489411692,0.4287,0.463355795648218,0.9191855091659329
ben,spa,2.043746306263873,19.100134,0.10441127125008554,0.7011840422442039,0.6185,0.47612730851602075,0.9147118255937783
mal,spa,1.692109273385046,21.192863,0.12454184171940264,0.6960254334480025,0.615,0.5064752280173743,0.9576719961769193
kor,spa,1.3099689444370686,19.301115,0.11010686618132381,0.6442163826929858,0.2566,0.5019683553696441,0.6500809008497621
tuk,est,13.360870323971374,22.130497,0.0634651630737949,0.17610345993312113,0.5765,0.4854007675287944,0.972666507051209
sin,spa,1.2832843267328629,21.67456,0.08383609374296686,0.7467473058146928,0.554,0.48261162955784437,0.9882081250166774
isl,spa,1.1975443049908268,24.361616,0.06363329524152506,0.3634263306866384,0.1864,0.4906785406023859,0.970628261201796
jpn,spa,0.9009182590100284,17.931961,0.12350331280550175,0.6304414160829891,0.3455,0.4898937850128018,0.2854356638114852
tgk,spa,0.7950155705686209,20.374432,0.08421852968599464,0.6177628240122044,0.3776,0.4638052507387268,0.9437866449313859
kat,spa,0.6585516613033328,19.570536,0.08918850642606324,0.5326991831201623,0.2804,0.5040567351729882,0.910138198543057
urd,spa,0.559907935287264,21.334839,0.08817342015475516,0.6592407466950627,0.4681,0.459121695281071,0.8872642413392426
aze,spa,0.3212310892649366,19.749594,0.08210831034904753,0.587503366923304,0.658,0.4975445752390007,1.0
amh,spa,0.2201448228074229,21.642735,0.08409911303806605,0.5934035661297725,0.572,0.5031282701389767,0.9925061797575643
hau,spa,0.151309613949549,20.173828,0.08178979732367286,0.4514723699565155,0.3776,0.48445804676418647,0.9662030938813729
uig,spa,0.10246418535499,21.42174,0.09563016728059937,0.6797672952205536,0.3776,0.4921143684593419,0.9953429249963006
tat,spa,0.087356732043626,22.278267,0.07102063318911822,0.5418959636785318,0.3776,0.49126492184056997,0.755888053600755
gla,est,57.728145121602736,24.297668,0.06688967503782217,0.1168078543658665,0.6244,0.4657754108172372,0.9372083256469332
est,est,34.03231026712948,0.0004472136,0.0,3.2164561118020364e-18,0.0,0.0,0.0
fas,spa,1.2038867060247591,17.903961,0.07646796521315857,0.5884188536569119,0.658,0.48110401347340714,1.0
msa,est,4.504502947488814,27.413427,0.06499459121450868,0.4766774821326374,0.0,0.5145350048311301,0.4107820962900264
por,est,4.2520405943371244,23.548397,0.06702747170281698,0.4926648213341892,0.658,0.49580251580507995,0.7795146325907348
mya,est,1.4317610525889626,23.567482,0.08848248653700364,0.34696577869104483,0.6082,0.4872835911280915,0.5698507333806946
tam,est,1.393063824159187,23.237934,0.09951199315926074,0.29727729730919294,0.561,0.485199573745777,0.3064302787906381
pan,est,1.284657910926071,23.708393,0.10246112267942309,0.28478006942172795,0.5304,0.4676840455432975,0.7682815302674082
ukr,est,1.240549718881336,23.80714,0.043687461240784486,0.05870158836034548,0.7125,0.4911102741058458,0.8168276506641263
kan,est,1.143997782014092,22.811956,0.0859643009383757,0.2924142131616004,0.6082,0.4856313945151945,0.8667237095679
ara,est,0.9949596901352572,24.686964,0.06610583006792092,0.1644803597495544,0.6244,0.5019105826178973,0.8009708548256438
heb,est,0.9839030473653236,24.678766,0.07002893091181495,0.16230797574714712,0.641,0.4944754007088403,0.3341321966301385
bul,est,0.913973918026812,22.696648,0.06381308597039403,0.09007834520516882,0.658,0.46459784897586437,0.16665903471013832
kor,est,0.8690988822536074,22.663202,0.0816136597283913,0.34837762396035316,0.6244,0.4839888055657805,0.6467491448766778
tel,est,0.8686387947491323,21.37948,0.10728852430640845,0.29164723966226136,0.641,0.4959043921525334,0.5457121662303408
mkd,est,1.4503506621479956,22.940891,0.048752443292371384,0.12239321049299018,0.7125,0.47684313624218105,0.3916963329002783
hin,est,0.8355628170718652,24.671461,0.10799836162734167,0.2916732099323399,0.5456,0.4820743867763058,0.3462098524603676
tha,est,0.7992311432376956,24.874178,0.09568576845843524,0.3854964046899499,0.658,0.4960667555577647,0.3084359385977651
isl,est,0.7882856245717674,27.769653,0.05508356876397369,0.11860734002000453,0.641,0.48082144333343396,0.7623822999540779
ben,est,0.6991745005156342,23.277834,0.09258757927815209,0.30588825140946163,0.6082,0.4828751783474068,0.31001770161591025
sin,est,0.6240384153621198,25.516546,0.07954746706070526,0.366465459751262,0.6082,0.46847999133991003,0.904603597627748
jpn,est,0.5905933618330923,19.359798,0.09765689827321311,0.37804815391055663,0.5922,0.4854913190057843,0.827014567144317
mon,est,0.5458932736862153,21.253845,0.08042304932566124,0.25148426326174117,0.5765,0.48746823688101937,1.0
hye,est,0.5186113250800694,21.400557,0.0647231636323149,0.13715849876098057,0.6755,0.48415757353749594,0.20976706677832568
mar,est,0.4706720381526069,25.077065,0.10831565335047566,0.29237874860616025,0.6244,0.4777788338059665,0.6057563613955624
tgk,est,0.4217226461015254,24.161234,0.08000598530503056,0.19019879202449022,0.5765,0.4798360370310313,0.545233319857602
fas,est,0.3561449036121721,21.700502,0.07166948426325204,0.17831101398888527,0.0,0.4916203271863515,1.0
urd,est,0.2865486554218698,25.404966,0.07770910590893221,0.24921449847683896,0.5152,0.4827143378430237,0.08796643365426504
mal,est,0.8322830057189566,23.120104,0.10746002318650227,0.2910509033524637,0.5456,0.48875660937804283,0.6575659689377853
asm,est,1.740745080595446,25.12953,0.06954502425466758,0.2927878861708815,0.6082,0.4712317389644132,0.9232393564618748
kur,est,1.816716185284158,21.47998,0.07636476167687778,0.12914234535486166,0.5765,0.4835416327800232,1.0
cat,est,4.101126067352202,22.459053,0.07592574636193605,0.15609923017678798,0.658,0.4969945237988433,0.6738022961192334
dan,est,3.96548985868805,23.55357,0.05964633639811656,0.051937149975054685,0.641,0.4954415156337854,0.17983080201646917
spa,est,3.9517995616482287,22.14125,0.05593577490257995,0.4515472139774913,0.658,0.48577072526644466,0.8763907790011959
kaz,est,3.93391987265053,23.755583,0.11166271542955508,0.16356810672855232,0.5765,0.48854195078627977,0.05751651431240412
sme,est,3.8214845833511744,17.400326,0.053000073656022884,0.04929203826606018,0.658,0.44016209501339904,0.9689809599692283
nld,est,3.762024988563757,22.82165,0.08215721131165277,0.08201489114701005,0.658,0.49123954544208254,0.884036499652718
arg,est,3.51589965284333,24.904219,0.05731427367270159,0.13229497301350188,0.658,0.505264994930904,0.8036729871771221
hun,est,3.4298009747153597,17.430004,0.06990853172629885,0.07072211878295334,0.658,0.44904864612565903,0.5456670756237785
bel,est,3.367408937920389,23.96852,0.05122486595598541,0.04114973986989819,0.5765,0.4841423930078554,0.6481185655018663
slv,est,3.2748855283453877,22.979973,0.05997394893504704,0.08494148938330505,0.658,0.4685669742063872,0.23446987389070528
swe,est,3.2527463351431014,24.157124,0.08246410812224836,0.035995536265129684,0.641,0.48036421452202144,0.9026144890088258
pol,est,3.1432220014694843,24.884998,0.08524075506537665,0.046117588756028186,0.658,0.47342240278240094,0.8473234456928839
glg,est,2.957813971593671,28.100887,0.07878698209377377,0.15081525960029138,0.658,0.4943482491041877,0.11032698927305629
tur,est,2.810519406214297,22.235493,0.08311949510362082,0.1157199229163948,0.658,0.48269341831164314,0.6059852495194263
ell,est,2.736921071289491,21.98034,0.07070673574125264,0.12256651809549532,0.658,0.4761017432231102,0.013383158750750246
vie,est,2.694142175774619,24.040005,0.11386806870119459,0.38785604536178675,0.5922,0.4966974786457104,0.8034638873696626
khm,est,2.6475546324441317,24.579102,0.0914978227676827,0.401337504316123,0.641,0.5010609671542817,0.9540856978008392
hrv,est,2.6327685237865595,28.019897,0.04910661318072962,0.08460210998690398,0.658,0.4649876185240637,0.9548863917355827
xho,est,2.588867658587167,24.080162,0.09601409299794539,0.49139629529604445,0.658,0.4862866127198691,0.9910000431746729
kin,est,2.581561286933607,24.305254,0.08714060477280872,0.3421834830852345,0.658,0.5052116437610956,0.9675640457023538
guj,est,2.5514017834769755,23.164263,0.07500616516101055,0.2867946996040747,0.6082,0.47471888811762186,0.8796368617507723
bos,est,2.3305689523831497,28.018978,0.049154588410328826,0.0926606446287459,0.658,0.4684718415424987,0.6240231730244643
eus,est,2.1834524515336584,22.356321,0.10289535694757446,0.14399432263953685,0.658,0.5014913860849617,0.46015336467866097
ori,est,2.098658583284385,24.02833,0.056935664758815174,0.2928130685032354,0.0,0.49460079503463544,0.9223601631217644
kaz,fas,7.284469000890939,21.8735,0.1357987277336038,0.11734442179726522,0.5765,0.4813640074785803,1.0
mlt,fas,7.038250975657496,20.440445,0.08062237961077867,0.2054795328369781,0.658,0.48842399877094256,1.0
lim,fas,6.869265780665186,19.126709,0.145844054059182,0.22341916691507668,0.658,0.4663982720174113,1.0
eus,fin,2.3503889065163337,22.002129,0.10809965726378323,0.15971295374413738,0.0,0.49903978289897616,0.21772159032517924
ara,fin,2.31750694813102,24.345661,0.07881381491583073,0.18742361455212894,0.5335,0.5005082566147201,0.5287135704850134
bos,fin,2.312143332887625,27.66984,0.05224549665399869,0.11945429227329415,0.0,0.49985273051330187,0.8412210880858216
mya,fin,2.2922140931219155,23.212057,0.08237852981678817,0.34959468936533583,0.6185,0.493572818733124,0.8183435051997521
kan,fin,2.021430391566475,22.46971,0.0967748791965306,0.30181808442695196,0.554,0.5000107294419811,0.9437160408289105
hye,fin,2.0141111146705737,21.051384,0.07011894922381912,0.15629623227804032,0.195,0.4925021723378746,0.465587487444016
tel,fin,2.009149618844368,21.037395,0.10056512198726042,0.3010585926973496,0.5096,0.4867245977303981,0.8081495380392443
ben,fin,1.929767191815378,22.92706,0.09513162885241722,0.31237867707552536,0.6185,0.4869687695472599,0.7086133221061566
mal,fin,1.865650859630675,22.777851,0.10966270637531028,0.3005365581605699,0.615,0.4967859775400027,0.8553865585498377
hin,fin,1.5408595409252066,24.320072,0.10692402182684624,0.30109283204487347,0.4287,0.4840204401013742,0.7238976426243746
mon,fin,2.3627591839731417,20.902756,0.07704212602917448,0.2425442504353843,0.5253,0.48676948031371076,1.0
sin,fin,1.4699213185158655,25.164991,0.08250028725166236,0.37903647940929497,0.554,0.4883456278225869,0.9597131102705463
tha,fin,1.4047551521943442,24.520498,0.09801360057190134,0.3877751342671808,0.6327,0.5020436795096315,0.707945327184907
isl,fin,1.369490148018773,27.417046,0.057539900007644196,0.10575676696979554,0.1864,0.4849043994200937,0.8996515818053433
